,FullClassPath,Project_x,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Project_y,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
1079,org.telegram.messenger.ShareBroadcastReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ShareBroadcastReceiver,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/ShareBroadcastReceiver.java,Telegram-6.1.1_1946,ShareBroadcastReceiver,29,0,1,0,0,False,False,3,True,False,1,2,3,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1080,org.telegram.messenger.SharedConfig,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,SharedConfig,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/SharedConfig.java,Telegram-6.1.1_1946,SharedConfig,902,75,53,9,3,False,False,2,False,False,38,14,18,154,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1081,org.telegram.messenger.SmsReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,SmsReceiver,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/SmsReceiver.java,Telegram-6.1.1_1946,SmsReceiver,60,0,1,0,0,False,False,2,True,False,7,2,10,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1082,org.telegram.messenger.StopLiveLocationReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,StopLiveLocationReceiver,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/StopLiveLocationReceiver.java,Telegram-6.1.1_1946,StopLiveLocationReceiver,23,0,1,0,0,False,False,4,True,False,0,2,3,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1083,org.telegram.messenger.UserConfig,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,UserConfig,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/UserConfig.java,Telegram-6.1.1_1946,UserConfig,548,60,24,4,9,False,False,2,False,False,36,21,9,38,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1084,org.telegram.messenger.Utilities,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Utilities,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/Utilities.java,Telegram-6.1.1_1946,Utilities,389,7,27,0,0,False,False,1,False,False,21,65,15,32,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1085,org.telegram.messenger.VideoEditedInfo,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,VideoEditedInfo,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/VideoEditedInfo.java,Telegram-6.1.1_1946,VideoEditedInfo,83,24,3,0,1,False,False,3,False,False,3,1,2,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1086,org.telegram.messenger.WearDataLayerListenerService,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,WearDataLayerListenerService,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/WearDataLayerListenerService.java,Telegram-6.1.1_1946,WearDataLayerListenerService,313,2,8,0,0,False,False,5,False,False,39,6,24,54,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1087,org.telegram.messenger.WearReplyReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,WearReplyReceiver,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/WearReplyReceiver.java,Telegram-6.1.1_1946,WearReplyReceiver,75,0,2,0,0,False,False,3,True,False,6,6,7,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1088,org.telegram.messenger.WebFile,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,WebFile,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/WebFile.java,Telegram-6.1.1_1946,WebFile,62,12,3,0,0,False,False,2,False,False,1,13,4,4,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1089,org.telegram.messenger.audioinfo.m4a.M4AInfo,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,M4AInfo,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/audioinfo/m4a/M4AInfo.java,Telegram-6.1.1_1946,M4AInfo,325,8,14,0,4,False,False,3,False,False,32,10,9,60,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1090,org.telegram.messenger.audioinfo.m4a.MP4Input,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,MP4Input,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/audioinfo/m4a/MP4Input.java,Telegram-6.1.1_1946,MP4Input,41,0,2,0,0,False,False,3,False,False,1,1,3,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1091,org.telegram.messenger.audioinfo.mp3.ID3v2Exception,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ID3v2Exception,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/audioinfo/mp3/ID3v2Exception.java,Telegram-6.1.1_1946,ID3v2Exception,24,1,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1092,org.telegram.messenger.audioinfo.mp3.ID3v2Info,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ID3v2Info,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/audioinfo/mp3/ID3v2Info.java,Telegram-6.1.1_1946,ID3v2Info,376,3,5,0,0,False,False,3,False,False,40,5,7,37,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1093,org.telegram.messenger.audioinfo.mp3.MP3Exception,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,MP3Exception,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/audioinfo/mp3/MP3Exception.java,Telegram-6.1.1_1946,MP3Exception,24,1,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1094,org.telegram.messenger.browser.Browser,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Browser,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/browser/Browser.java,Telegram-6.1.1_1946,Browser,379,6,11,1,2,False,False,1,True,False,39,21,36,46,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1095,org.telegram.messenger.camera.CameraSession,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CameraSession,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/camera/CameraSession.java,Telegram-6.1.1_1946,CameraSession,567,21,27,8,8,False,False,2,False,False,51,16,16,38,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1096,org.telegram.messenger.support.customtabs.CustomTabsServiceConnection,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,CustomTabsServiceConnection,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/support/customtabs/CustomTabsServiceConnection.java,Telegram-6.1.1_1946,CustomTabsServiceConnection,45,0,1,0,0,False,False,4,False,False,0,2,3,0,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
1097,org.telegram.messenger.support.customtabs.PostMessageService,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,PostMessageService,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/support/customtabs/PostMessageService.java,Telegram-6.1.1_1946,PostMessageService,40,1,1,0,0,False,False,3,False,False,0,1,5,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1098,org.telegram.messenger.support.customtabsclient.shared.KeepAliveService,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,KeepAliveService,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/support/customtabsclient/shared/KeepAliveService.java,Telegram-6.1.1_1946,KeepAliveService,29,1,1,0,0,False,False,3,False,False,0,1,4,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1100,org.telegram.messenger.support.customtabsclient.shared.ServiceConnection,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ServiceConnection,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/support/customtabsclient/shared/ServiceConnection.java,Telegram-6.1.1_1946,ServiceConnection,47,1,2,0,0,False,False,2,False,False,2,3,4,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1101,org.telegram.messenger.time.FastDateParser,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FastDateParser,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/time/FastDateParser.java,Telegram-6.1.1_1946,FastDateParser,874,28,24,0,11,False,False,3,True,False,35,28,20,52,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1102,org.telegram.messenger.time.FastDatePrinter,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,FastDatePrinter,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/time/FastDatePrinter.java,Telegram-6.1.1_1946,FastDatePrinter,1291,11,23,0,5,False,False,3,True,False,32,25,15,33,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1103,org.telegram.messenger.time.SunDate,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SunDate,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/time/SunDate.java,Telegram-6.1.1_1946,SunDate,153,3,14,0,0,False,False,2,False,False,5,35,2,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1104,org.telegram.messenger.video.AudioRecoder,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,AudioRecoder,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/video/AudioRecoder.java,Telegram-6.1.1_1946,AudioRecoder,214,18,2,0,0,False,False,2,True,False,18,2,7,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1105,org.telegram.messenger.video.MediaCodecVideoConvertor,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MediaCodecVideoConvertor,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/video/MediaCodecVideoConvertor.java,Telegram-6.1.1_1946,MediaCodecVideoConvertor,720,11,4,0,0,False,False,4,True,False,114,34,11,46,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1106,org.telegram.messenger.voip.Resampler,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Resampler,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/voip/Resampler.java,Telegram-6.1.1_1946,Resampler,12,0,0,0,0,False,False,1,True,False,0,0,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1107,org.telegram.messenger.voip.TgVoipDex,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,TgVoipDex,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/voip/TgVoipDex.java,Telegram-6.1.1_1946,TgVoipDex,8,0,1,0,1,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1108,org.telegram.messenger.voip.VoIPActionsReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,VoIPActionsReceiver,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/voip/VoIPActionsReceiver.java,Telegram-6.1.1_1946,VoIPActionsReceiver,17,0,1,0,0,False,False,5,True,False,1,2,3,2,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1109,org.telegram.messenger.voip.VoIPBaseService,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,VoIPBaseService,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/voip/VoIPBaseService.java,Telegram-6.1.1_1946,VoIPBaseService,1514,63,53,1,11,False,False,5,False,False,177,30,88,161,0.0,True,False,False,True,False,public,0,0,0,True,Interfacer
1110,org.telegram.messenger.voip.VoIPController,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VoIPController,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/voip/VoIPController.java,Telegram-6.1.1_1946,VoIPController,354,34,33,10,10,False,False,4,True,True,18,29,15,17,0.0,True,False,False,True,False,public,0,0,0,False,Controller
1111,org.telegram.messenger.voip.VoIPMediaButtonReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,VoIPMediaButtonReceiver,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/voip/VoIPMediaButtonReceiver.java,Telegram-6.1.1_1946,VoIPMediaButtonReceiver,22,0,1,0,0,False,False,6,True,False,2,2,4,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1112,org.telegram.messenger.voip.VoIPService,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,VoIPService,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/messenger/voip/VoIPService.java,Telegram-6.1.1_1946,VoIPService,1362,30,43,0,8,False,False,4,False,False,153,20,52,147,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1113,org.telegram.tgnet.ConnectionsManager,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ConnectionsManager,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/tgnet/ConnectionsManager.java,Telegram-6.1.1_1946,ConnectionsManager,1306,42,46,8,8,False,False,2,True,False,109,87,52,150,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1114,org.telegram.tgnet.NativeByteBuffer,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NativeByteBuffer,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/tgnet/NativeByteBuffer.java,Telegram-6.1.1_1946,NativeByteBuffer,585,6,39,0,2,False,False,3,True,False,65,38,4,29,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1115,org.telegram.tgnet.TLClassStore,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TLClassStore,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/tgnet/TLClassStore.java,Telegram-6.1.1_1946,TLClassStore,69,2,2,0,0,False,False,4,False,False,2,3,2,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1116,org.telegram.tgnet.TLObject,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TLObject,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/tgnet/TLObject.java,Telegram-6.1.1_1946,TLObject,49,3,5,0,1,False,False,3,False,False,0,6,0,4,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1117,org.telegram.tgnet.TLRPC,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TLRPC,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/tgnet/TLRPC.java,Telegram-6.1.1_1946,TLRPC,44204,22,0,0,0,False,False,5,False,False,3182,0,4,397,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1118,org.telegram.ui.ActionBar,telegram-v6.1.1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,ActionBar,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ActionBar/ActionBar.java,Telegram-6.1.1_1946,ActionBar,982,39,67,30,9,False,False,2,False,False,132,63,27,87,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1119,org.telegram.ui.ActionBar.ActionBar,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,ActionBar,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ActionBar/ActionBar.java,Telegram-6.1.1_1946,ActionBar,982,39,67,30,9,False,False,2,False,False,132,63,27,87,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1120,org.telegram.ui.ActionBar.ActionBarLayout,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,ActionBarLayout,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ActionBar/ActionBarLayout.java,Telegram-6.1.1_1946,ActionBarLayout,1760,58,65,8,5,False,False,3,False,False,216,65,37,262,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1121,org.telegram.ui.ActionBar.ActionBarMenuItem,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ActionBarMenuItem,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ActionBar/ActionBarMenuItem.java,Telegram-6.1.1_1946,ActionBarMenuItem,1062,33,57,26,5,False,False,4,False,False,133,54,34,111,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1122,org.telegram.ui.ActionBar.AdjustPanLinearLayout,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,AdjustPanLinearLayout,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ActionBar/AdjustPanLinearLayout.java,Telegram-6.1.1_1946,AdjustPanLinearLayout,30,1,2,0,0,False,False,4,False,False,0,2,3,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1123,org.telegram.ui.ActionBar.AlertDialog,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AlertDialog,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ActionBar/AlertDialog.java,Telegram-6.1.1_1946,AlertDialog,1178,53,35,20,4,False,False,2,False,False,90,43,37,92,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1124,org.telegram.ui.ActionBar.BaseFragment,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BaseFragment,Omni-Notes-v6.0.5/omniNotes/src/main/java/it/feio/android/omninotes/BaseFragment.java,Omni-Notes-6.0.5,BaseFragment,50,2,3,0,0,False,False,2,False,False,1,0,3,6,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1127,org.telegram.ui.ActionBar.BottomSheet,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,BottomSheet,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ActionBar/BottomSheet.java,Telegram-6.1.1_1946,BottomSheet,1273,45,49,18,11,False,False,2,False,False,99,38,44,94,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1128,org.telegram.ui.ActionBar.DarkAlertDialog,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DarkAlertDialog,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ActionBar/DarkAlertDialog.java,Telegram-6.1.1_1946,DarkAlertDialog,33,0,1,0,1,False,False,3,False,False,1,1,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1129,org.telegram.ui.ActionBar.SimpleTextView,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SimpleTextView,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ActionBar/SimpleTextView.java,Telegram-6.1.1_1946,SimpleTextView,545,32,40,19,10,False,False,3,False,False,59,32,19,38,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1130,org.telegram.ui.ActionBar.ThemeDescription,telegram-v6.1.1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,ThemeDescription,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ActionBar/ThemeDescription.java,Telegram-6.1.1_1946,ThemeDescription,750,48,12,5,4,False,False,2,False,False,122,9,50,57,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1131,org.telegram.ui.ActionIntroActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ActionIntroActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ActionIntroActivity.java,Telegram-6.1.1_1946,ActionIntroActivity,813,23,1,0,0,False,False,3,False,False,44,1,45,101,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1132,org.telegram.ui.Adapters.ContactsAdapter,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ContactsAdapter,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/Adapters/ContactsAdapter.java,Telegram-6.1.1_1946,ContactsAdapter,478,13,15,4,7,False,False,2,True,False,72,20,23,30,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1133,org.telegram.ui.Adapters.DialogsAdapter,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,DialogsAdapter,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/Adapters/DialogsAdapter.java,Telegram-6.1.1_1946,DialogsAdapter,545,17,18,4,4,False,False,2,True,False,57,17,43,38,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1134,org.telegram.ui.Adapters.DialogsSearchAdapter,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,DialogsSearchAdapter,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/Adapters/DialogsSearchAdapter.java,Telegram-6.1.1_1946,DialogsSearchAdapter,1404,27,6,1,2,True,False,3,True,False,170,3,45,181,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1135,org.telegram.ui.Adapters.DrawerLayoutAdapter,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DrawerLayoutAdapter,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/Adapters/DrawerLayoutAdapter.java,Telegram-6.1.1_1946,DrawerLayoutAdapter,294,6,11,1,4,False,False,3,True,False,22,9,20,21,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1136,org.telegram.ui.Adapters.LocationActivityAdapter,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LocationActivityAdapter,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/Adapters/LocationActivityAdapter.java,Telegram-6.1.1_1946,LocationActivityAdapter,468,17,19,7,4,False,False,3,True,False,46,17,31,32,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1137,org.telegram.ui.Adapters.MentionsAdapter,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,MentionsAdapter,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/Adapters/MentionsAdapter.java,Telegram-6.1.1_1946,MentionsAdapter,1104,46,14,6,4,False,False,2,True,False,139,9,40,109,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1138,org.telegram.ui.Adapters.SearchAdapterHelper,telegram-v6.1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SearchAdapterHelper,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/Adapters/SearchAdapterHelper.java,Telegram-6.1.1_1946,SearchAdapterHelper,537,21,3,1,0,True,False,3,True,False,51,11,20,76,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1139,org.telegram.ui.Adapters.StickersAdapter,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,StickersAdapter,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/Adapters/StickersAdapter.java,Telegram-6.1.1_1946,StickersAdapter,496,13,9,0,0,False,False,2,True,False,62,9,25,59,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1140,org.telegram.ui.Adapters.StickersSearchAdapter,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,StickersSearchAdapter,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/Adapters/StickersSearchAdapter.java,Telegram-6.1.1_1946,StickersSearchAdapter,655,26,0,0,0,False,False,3,True,False,69,0,36,77,0.0,True,False,False,True,False,public,0,0,0,False,Structurer
1141,org.telegram.ui.ArchivedStickersActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ArchivedStickersActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ArchivedStickersActivity.java,Telegram-6.1.1_1946,ArchivedStickersActivity,428,19,10,0,3,False,False,3,False,False,33,7,26,35,0.0,True,False,False,True,False,private,0,0,0,False,Interfacer
